-1,-1,-1.000000,-1.000000
27,512,48.975718,306.067221
28,444,245.200313,183.932769
29,235,339.637495,95.186174
30,276,55.456504,244.999132
-1,-1,-1.000000,-1.000000
32,715,308.952469,225.895241
33,1435,140.050661,281.867618
34,148,22.270602,365.765536
35,678,181.375434,147.162794
36,458,234.853514,330.446099
37,917,314.230541,377.883079
38,1827,180.796698,175.816771
39,796,25.412755,117.455799
40,925,209.417133,172.032434
41,166,87.041027,323.820430
42,144,120.173725,187.016193
43,380,386.333977,278.834563
44,498,275.514447,300.691150
45,444,176.152483,82.914812
46,127,55.208210,269.986237
47,906,66.355706,185.203511
48,85,381.860078,364.926796
49,153,83.032877,340.716873
-1,-1,-1.000000,-1.000000
1,506,334.014913,397.800034
2,518,201.605183,273.408353
3,441,331.145485,23.928312
4,634,224.511800,121.280978
5,82,369.818038,257.957833
6,373,273.732849,354.367085
7,551,111.969592,285.425967
8,84,147.002520,391.787104
9,886,107.743766,22.229773
10,776,51.362618,79.368981
11,376,115.081267,364.047937
12,250,173.892100,167.686958
13,273,92.327955,99.353090
-1,-1,-1.000000,-1.000000
15,204,366.553298,247.021665
16,711,200.691099,122.628594
-1,-1,-1.000000,-1.000000
18,342,324.357848,330.731066
19,714,310.233164,40.112701
20,345,197.741583,90.026485
21,510,324.867115,156.355953
22,1342,56.530217,327.521080
23,329,57.464113,373.068490
24,407,130.234371,59.835631
25,254,227.958876,377.403865
-1,-1,-1.000000,-1.000000
27,512,49.311011,306.101743
28,444,244.931432,183.908311
29,235,339.516148,95.248332
30,276,55.609102,244.998831
-1,-1,-1.000000,-1.000000
32,715,308.601829,225.859550
33,1435,140.042667,281.486127
34,148,22.359934,365.687689
35,678,181.502277,147.571032
36,458,234.804207,330.260539
37,917,313.971827,377.508581
38,1827,181.025272,175.360328
39,796,25.886450,117.607356
40,925,208.862689,172.021923
41,166,87.052046,323.758126
42,144,120.231491,187.020942
43,380,386.111371,278.779107
44,498,275.351881,300.587846
45,444,176.203812,83.222280
46,127,55.278121,269.982049
47,906,66.808859,185.269754
48,85,381.813377,364.902224
49,153,83.045135,340.618845
-1,-1,-1.000000,-1.000000
1,506,333.768664,397.499099
2,518,201.504851,273.260557
3,441,330.931575,24.161408
4,634,224.131761,121.608403
5,82,369.772304,257.947485
6,373,273.666470,354.208331
7,551,112.208566,285.287840
8,84,147.003390,391.733610
9,886,107.931939,22.791888
10,776,51.706315,79.713319
11,376,115.102870,363.808018
12,250,174.160295,167.870189
13,273,92.410250,99.441772
-1,-1,-1.000000,-1.000000
15,204,366.441512,247.027160
16,711,200.614797,123.046031
-1,-1,-1.000000,-1.000000
18,342,324.196302,330.664027
19,714,310.039946,40.392040
20,345,197.675737,90.285039
21,510,324.582337,156.445160
22,1342,57.156857,326.893341
23,329,57.582227,372.837800
24,407,130.292554,60.045399
25,254,227.948625,377.254071
-1,-1,-1.000000,-1.000000
27,512,49.651919,306.138994
28,444,244.661692,183.883363
29,235,339.394561,95.310519
30,276,55.762305,244.998581
-1,-1,-1.000000,-1.000000
32,715,308.250487,225.823489
33,1435,140.033740,281.106515
34,148,22.449089,365.610065
35,678,181.630973,147.990174
36,458,234.754921,330.074619
37,917,313.712087,377.133064
38,1827,181.249554,174.893376
39,796,26.361585,117.758915
40,925,208.293810,172.004923
41,166,87.061812,323.695184
42,144,120.289189,187.025613
43,380,385.888494,278.723498
44,498,275.189077,300.484322
45,444,176.255271,83.530959
46,127,55.348466,269.977967
47,906,67.263066,185.335853
48,85,381.766654,364.877570
49,153,83.057426,340.519449
-1,-1,-1.000000,-1.000000
1,506,333.522438,397.197822
2,518,201.404220,273.112187
3,441,330.717549,24.394887
4,634,223.748238,121.938662
5,82,369.726476,257.937217
6,373,273.600310,354.049406
7,551,112.448199,285.147549
8,84,147.004313,391.680031
9,886,108.120952,23.355944
10,776,52.051213,80.058599
11,376,115.124504,363.567396
-1,-1,-1.000000,-1.000000
13,273,92.492624,99.530666
-1,-1,-1.000000,-1.000000
15,204,366.329689,247.032684
16,711,200.538641,123.467687
-1,-1,-1.000000,-1.000000
18,342,324.034369,330.597079
19,714,309.846120,40.671805
20,345,197.609319,90.544339
21,510,324.296977,156.534444
22,1342,57.780150,326.261675
23,329,57.701270,372.607393
24,407,130.350500,60.255518
25,254,227.938405,377.104040
-1,-1,-1.000000,-1.000000
27,512,49.998817,306.178976
28,444,244.391109,183.857893
29,235,339.272734,95.372736
30,276,55.916120,244.998382
-1,-1,-1.000000,-1.000000
32,715,307.898446,225.787055
33,1435,140.023853,280.728802
34,148,22.538070,365.532654
35,678,181.761636,148.421227
36,458,234.705654,329.888338
37,917,313.451315,376.756520
38,2077,181.742444,174.596636
39,796,26.838177,117.910475
40,925,207.709522,171.980720
41,166,87.070293,323.631534
42,144,120.346819,187.030205
43,380,385.665348,278.667734
44,498,275.026036,300.380581
45,444,176.306858,83.840870
46,127,55.419303,269.974087
47,906,67.718342,185.401802
48,85,381.719908,364.852834
49,153,83.069820,340.418659
-1,-1,-1.000000,-1.000000
1,506,333.276201,396.896083
2,518,201.303696,272.962351
3,441,330.503538,24.628897
4,634,223.363232,122.273903
5,82,369.680518,257.927025
6,373,273.534361,353.890129
7,551,112.689033,285.005247
8,84,147.005322,391.626354
9,886,108.310799,23.921297
10,776,52.396776,80.404498
11,376,115.146371,363.326052
-1,-1,-1.000000,-1.000000
13,273,92.574740,99.619498
-1,-1,-1.000000,-1.000000
15,204,366.217728,247.038232
16,711,200.467621,123.894370
-1,-1,-1.000000,-1.000000
18,342,323.871959,330.530103
19,714,309.651948,40.952320
20,345,197.543247,90.804147
21,510,324.010732,156.624181
22,1342,58.400359,325.626632
23,329,57.821328,372.377325
24,407,130.408230,60.465433
25,254,227.928261,376.953662
-1,-1,-1.000000,-1.000000
27,512,50.352350,306.221901
28,444,244.117841,183.832555
29,235,339.150667,95.435131
30,276,56.070612,244.998502
-1,-1,-1.000000,-1.000000
32,715,307.544965,225.750178
33,1435,140.015103,280.352976
34,148,22.626920,365.455476
35,678,181.916265,148.855236
36,458,234.656467,329.701382
37,917,313.189411,376.378641
38,2077,182.253205,174.283901
39,796,27.315625,118.062045
40,925,207.092549,171.963743
41,166,87.077554,323.567139
42,144,120.404103,187.035465
43,380,385.441793,278.611777
44,498,274.862602,300.276277
45,444,176.359390,84.151256
46,127,55.490593,269.970333
47,906,68.173863,185.468770
48,85,381.673127,364.828000
49,153,83.082471,340.316480
-1,-1,-1.000000,-1.000000
1,506,333.029988,396.593980
2,518,201.203023,272.811805
3,441,330.289423,24.863328
4,634,222.974827,122.612712
5,82,369.634459,257.916911
6,373,273.468653,353.730646
7,551,112.930578,284.860808
8,84,147.006394,391.572594
9,886,108.501551,24.488513
10,776,52.743490,80.751257
11,376,115.168332,363.084010
-1,-1,-1.000000,-1.000000
13,273,92.656892,99.708475
-1,-1,-1.000000,-1.000000
15,204,366.105710,247.043800
16,711,200.397663,124.325946
-1,-1,-1.000000,-1.000000
18,342,323.709145,330.463191
19,714,309.457190,41.233350
20,345,197.476773,91.064728
21,510,323.723812,156.714046
22,1342,59.016425,324.988028
23,329,57.942279,372.147575
24,407,130.465748,60.675597
25,254,227.918167,376.803026
-1,-1,-1.000000,-1.000000
27,512,50.712731,306.267571
28,444,243.843267,183.806670
29,235,339.028347,95.497584
30,276,56.225717,244.998727
-1,-1,-1.000000,-1.000000
32,715,307.190639,225.712853
33,1435,140.005782,279.979286
34,148,22.715610,365.378499
35,678,182.077509,149.301551
36,458,234.607337,329.514007
37,917,312.926467,375.999649
38,2077,182.781767,173.958552
39,796,27.794446,118.213564
40,925,206.451307,171.941549
41,166,87.083487,323.501892
42,144,120.461206,187.040745
43,380,385.217944,278.555646
44,498,274.698927,300.171676
45,444,176.412253,84.462809
46,127,55.562347,269.966707
47,906,68.630228,185.535725
48,85,381.626323,364.803080
49,153,83.095390,340.212886
-1,-1,-1.000000,-1.000000
1,506,332.783803,396.291516
2,518,201.102207,272.660553
3,441,330.075203,25.098180
4,634,222.582912,122.955276
5,82,369.588299,257.906875
6,373,273.403193,353.570957
7,551,113.172816,284.714202
8,84,147.007530,391.518750
9,886,108.693226,25.057609
10,776,53.091365,81.098878
11,376,115.190401,362.841267
-1,-1,-1.000000,-1.000000
13,273,92.739078,99.797596
-1,-1,-1.000000,-1.000000
15,204,365.993634,247.049387
16,711,200.328828,124.762629
-1,-1,-1.000000,-1.000000
18,342,323.545923,330.396346
19,714,309.261838,41.514903
20,345,197.409900,91.326097
21,510,323.436208,156.804038
22,1342,59.627859,324.346019
23,329,58.064092,371.918148
24,407,130.523052,60.886005
25,254,227.908122,376.652132
-1,-1,-1.000000,-1.000000
27,512,51.080418,306.315943
28,444,243.567362,183.780180
29,235,338.905771,95.560096
30,276,56.381443,244.999061
-1,-1,-1.000000,-1.000000
32,715,306.835466,225.675067
33,1435,139.995875,279.607773
34,148,22.804146,365.301715
35,678,182.246276,149.761268
36,458,234.558266,329.326212
37,917,312.662479,375.619531
38,2077,183.330420,173.620178
39,796,28.274650,118.365027
40,925,205.782579,171.913359
41,166,87.088069,323.435706
42,144,120.518124,187.046044
43,380,384.993800,278.499336
44,498,274.535015,300.066777
45,444,176.465462,84.775545
46,127,55.634573,269.963208
47,906,69.087437,185.602664
48,85,381.579499,364.778073
49,153,83.108658,340.107869
-1,-1,-1.000000,-1.000000
1,506,332.537645,395.988693
2,518,201.001254,272.508599
3,441,329.860877,25.333455
4,634,222.187368,123.301797
5,82,369.542039,257.896920
6,373,273.337989,353.411060
7,551,113.415732,284.565399
8,84,147.008730,391.464822
9,886,108.885841,25.628606
10,776,53.440413,81.447364
11,376,115.212593,362.597824
-1,-1,-1.000000,-1.000000
13,273,92.821295,99.886859
-1,-1,-1.000000,-1.000000
15,204,365.881499,247.054989
16,711,200.261186,125.204649
-1,-1,-1.000000,-1.000000
18,342,323.382288,330.329567
19,714,309.065888,41.796990
20,345,197.342626,91.588270
21,510,323.147909,156.894152
22,1342,60.234134,323.700788
23,329,58.186742,371.689050
24,407,130.580136,61.096648
25,254,227.898129,376.500978
-1,-1,-1.000000,-1.000000
27,512,51.455902,306.366955
28,444,243.290100,183.753026
29,235,338.782936,95.622667
30,276,56.537793,244.999506
-1,-1,-1.000000,-1.000000
32,715,306.479445,225.636807
33,1435,139.985367,279.238479
34,148,22.892531,365.225116
35,678,182.423674,150.235622
36,458,234.509256,329.137997
37,917,312.397443,375.238273
38,2077,183.902007,173.268487
39,796,28.756248,118.516425
40,925,205.082372,171.878188
41,166,87.091283,323.368481
42,144,120.574852,187.051365
43,380,384.769362,278.442843
44,498,274.370867,299.961577
45,444,176.519035,85.089480
46,127,55.707282,269.959837
47,906,69.545488,185.669586
48,85,381.532654,364.752981
49,153,83.122357,340.001435
-1,-1,-1.000000,-1.000000
1,506,332.291515,395.685513
2,518,200.900172,272.355950
3,441,329.646442,25.569154
4,634,221.788070,123.652502
5,82,369.495677,257.887044
6,373,273.273047,353.250956
7,551,113.659310,284.414370
8,84,147.009995,391.410812
9,886,109.079415,26.201520
10,776,53.790643,81.796717
11,376,115.234922,362.353679
-1,-1,-1.000000,-1.000000
13,273,92.903540,99.976264
-1,-1,-1.000000,-1.000000
15,204,365.769303,247.060606
16,711,200.194818,125.652261
-1,-1,-1.000000,-1.000000
18,342,323.218237,330.262855
19,714,308.869333,42.079620
20,345,197.274955,91.851266
21,510,322.858903,156.984386
22,1342,60.834684,323.052544
23,329,58.310201,371.460285
24,407,130.636997,61.307521
25,254,227.888189,376.349563
-1,-1,-1.000000,-1.000000
27,512,51.839708,306.420522
28,444,243.011450,183.725140
29,235,338.659839,95.685299
30,276,56.694775,245.000064
-1,-1,-1.000000,-1.000000
32,715,306.122571,225.598057
33,1435,139.974243,278.871447
34,148,22.980769,365.148694
35,678,182.611058,150.726009
36,458,234.460313,328.949361
37,917,312.131357,374.855865
38,2077,184.500143,172.903396
39,796,29.239251,118.667751
40,925,204.345617,171.834773
41,166,87.093119,323.300114
42,144,120.631388,187.056710
43,380,384.544628,278.386166
44,498,274.206489,299.856076
45,444,176.572991,85.404630
46,127,55.780483,269.956593
47,906,70.004379,185.736489
48,85,381.485790,364.727801
49,153,83.136570,339.893593
-1,-1,-1.000000,-1.000000
1,506,332.045415,395.381978
2,518,200.798966,272.202611
3,441,329.431898,25.805279
4,634,221.384889,124.007639
5,82,369.449214,257.877249
6,373,273.208376,353.090643
7,551,113.903535,284.261085
8,84,147.011328,391.356720
9,886,109.273968,26.776370
10,776,54.142066,82.146937
11,376,115.257402,362.108834
-1,-1,-1.000000,-1.000000
13,273,92.985809,100.065807
-1,-1,-1.000000,-1.000000
15,204,365.657045,247.066236
16,711,200.129822,126.105746
-1,-1,-1.000000,-1.000000
18,342,323.053765,330.196212
19,714,308.672166,42.362805
20,345,197.206889,92.115101
21,510,322.569178,157.074734
22,1342,61.428906,322.401523
23,329,58.434441,371.231854
24,407,130.693630,61.518613
25,254,227.878303,376.197885
-1,-1,-1.000000,-1.000000
27,512,52.232394,306.476534
28,444,242.731382,183.696448
29,235,338.536475,95.747992
30,276,56.852392,245.000739
-1,-1,-1.000000,-1.000000
32,715,305.764842,225.558802
33,1435,139.962488,278.506718
34,148,23.068865,365.072440
35,678,182.810103,151.234001
36,458,234.411438,328.760302
37,917,311.864215,374.472292
38,2077,185.129554,172.525195
39,796,29.723669,118.818998
40,925,203.565733,171.781449
41,166,87.093575,323.230493
42,144,120.687727,187.062082
43,380,384.319600,278.329299
44,498,274.041885,299.750272
45,444,176.627351,85.721010
46,127,55.854187,269.953477
47,906,70.464105,185.803373
48,85,381.438909,364.702535
49,153,83.151382,339.784364
-1,-1,-1.000000,-1.000000
1,506,331.799345,395.078091
2,518,200.697647,272.048587
3,441,329.217242,26.041834
4,634,220.977688,124.367487
5,82,369.402649,257.867534
6,373,273.143986,352.930123
7,551,114.148394,284.105512
8,84,147.012728,391.302545
9,886,109.469520,27.353172
10,776,54.494692,82.498025
11,376,115.280048,361.863291
-1,-1,-1.000000,-1.000000
13,273,93.068098,100.155486
-1,-1,-1.000000,-1.000000
15,204,365.544724,247.071875
16,711,200.066315,126.565412
-1,-1,-1.000000,-1.000000
18,342,322.888866,330.129636
19,714,308.474381,42.646558
20,345,197.138436,92.379794
21,510,322.278720,157.165193
22,1342,62.016153,321.747992
23,329,58.559436,371.003758
24,407,130.750033,61.729915
25,254,227.868472,376.045944
-1,-1,-1.000000,-1.000000
27,512,52.634555,306.534855
28,444,242.449861,183.666868
29,235,338.412843,95.810748
30,276,57.010651,245.001534
-1,-1,-1.000000,-1.000000
32,715,305.406256,225.519023
33,1435,139.950089,278.144337
34,148,23.156824,364.996347
35,678,183.022906,151.761360
36,458,234.362637,328.570821
37,917,311.596017,374.087541
38,2077,185.796642,172.134813
39,796,30.209510,118.970155
40,925,202.733896,171.715974
41,166,87.092659,323.159501
42,144,120.743864,187.067485
43,380,384.094275,278.272239
44,498,273.877058,299.644161
45,444,176.682142,86.038636
46,127,55.928405,269.950489
47,906,70.924661,185.870240
48,85,381.392010,364.677183
49,153,83.166871,339.673779
-1,-1,-1.000000,-1.000000
1,506,331.553308,394.773852
2,518,200.596223,271.893885
3,441,329.002472,26.278821
4,634,220.566329,124.732357
5,82,369.355983,257.857901
6,373,273.079884,352.769392
7,551,114.393875,283.947620
8,84,147.014197,391.248290
9,886,109.666093,27.931941
10,776,54.848529,82.849980
11,376,115.302876,361.617053
-1,-1,-1.000000,-1.000000
13,273,93.150403,100.245298
-1,-1,-1.000000,-1.000000
15,204,365.432338,247.077521
16,711,200.004442,127.031602
-1,-1,-1.000000,-1.000000
18,342,322.723537,330.063129
19,714,308.275971,42.930891
20,345,197.069607,92.645363
21,510,321.987514,157.255760
22,1342,62.595735,321.092255
23,329,58.685162,370.775995
24,407,130.806201,61.941414
25,254,227.858699,375.893738
-1,-1,-1.000000,-1.000000
27,512,53.046829,306.595318
28,444,242.166846,183.636307
29,235,338.288936,95.873570
30,276,57.169556,245.002454
-1,-1,-1.000000,-1.000000
32,715,305.046807,225.478701
33,1435,139.937034,277.784346
34,148,23.244649,364.920408
35,678,183.252114,152.310032
36,458,234.313914,328.380916
37,917,311.326759,373.701600
38,2077,186.510467,171.734305
39,796,30.696782,119.121215
40,925,201.837818,171.635215
41,166,87.090390,323.087012
42,144,120.799794,187.072923
43,380,383.868655,278.214981
44,498,273.712013,299.537740
45,444,176.737392,86.357518
46,127,56.003146,269.947629
47,906,71.386039,185.937093
48,85,381.345094,364.651743
49,153,83.183117,339.561874
-1,-1,-1.000000,-1.000000
1,506,331.307304,394.469264
2,518,200.494707,271.738507
3,441,328.787588,26.516245
4,634,220.150673,125.102606
5,82,369.309214,257.848350
6,373,273.016080,352.608451
7,551,114.639968,283.787379
8,84,147.015736,391.193955
9,886,109.863708,28.512690
10,776,55.203583,83.202799
11,376,115.325899,361.370124
-1,-1,-1.000000,-1.000000
13,273,93.232717,100.335238
-1,-1,-1.000000,-1.000000
15,204,365.319885,247.083172
16,711,199.944392,127.504694
-1,-1,-1.000000,-1.000000
18,342,322.557772,329.996689
19,714,308.076930,43.215821
20,345,197.000416,92.911827
21,510,321.695542,157.346432
22,1342,63.166919,320.434649
23,329,58.811591,370.548563
24,407,130.862130,62.153096
25,254,227.848986,375.741265
-1,-1,-1.000000,-1.000000
27,512,53.469891,306.657722
28,444,241.882289,183.604663
29,235,338.164752,95.936459
30,276,57.329112,245.003504
-1,-1,-1.000000,-1.000000
32,715,304.686491,225.437815
33,1435,139.923316,277.426792
34,148,23.332345,364.844616
35,678,183.501103,152.882115
36,458,234.265275,328.190585
37,917,311.056438,373.314453
38,2077,187.284600,171.327788
39,796,31.185491,119.272167
40,925,200.859474,171.534602
41,166,87.086801,323.012899
42,144,120.855511,187.078404
43,380,383.642737,278.157521
44,498,273.546756,299.431007
45,444,176.793136,86.677669
46,127,56.078420,269.944898
47,906,71.848226,186.003939
48,85,381.298164,364.626216
49,153,83.200192,339.448699
-1,-1,-1.000000,-1.000000
1,506,331.061336,394.164326
2,518,200.393112,271.582457
3,441,328.572587,26.754110
4,634,219.730592,125.478641
5,82,369.262342,257.838880
6,373,272.952585,352.447297
7,551,114.886668,283.624758
8,84,147.017347,391.139540
9,886,110.062389,29.095428
10,776,55.559860,83.556478
11,376,115.349134,361.122510
-1,-1,-1.000000,-1.000000
13,273,93.315031,100.425300
-1,-1,-1.000000,-1.000000
15,204,365.207363,247.088825
16,711,199.886416,127.985105
-1,-1,-1.000000,-1.000000
18,342,322.391566,329.930316
19,714,307.877254,43.501365
20,345,196.930887,93.179201
21,510,321.402785,157.437204
22,1342,63.728921,319.775552
23,329,58.938702,370.321459
24,407,130.917815,62.364943
25,254,227.839334,375.588525
-1,-1,-1.000000,-1.000000
27,512,53.904466,306.721832
28,444,241.596125,183.571821
29,235,338.040285,95.999419
30,276,57.489325,245.004688
-1,-1,-1.000000,-1.000000
32,715,304.325298,225.396339
33,1435,139.908934,277.071722
34,148,23.419916,364.768965
35,678,183.774209,153.479744
36,458,234.216726,327.999824
37,917,310.785053,372.926085
38,2077,188.140954,170.923345
39,796,31.675639,119.423003
40,925,199.770506,171.407072
41,166,87.081939,322.937031
42,144,120.911008,187.083938
43,380,383.416522,278.099853
44,498,273.381292,299.323954
45,444,176.849414,86.999090
46,127,56.154240,269.942298
47,906,72.311208,186.070790
48,85,381.251219,364.600602
49,153,83.218165,339.334307
-1,-1,-1.000000,-1.000000
1,506,330.815404,393.859037
2,518,200.291460,271.425733
3,441,328.357471,26.992424
4,634,219.305981,125.860937
5,82,369.215366,257.829492
6,373,272.889408,352.285927
7,551,115.133975,283.459727
8,84,147.019030,391.085046
9,886,110.262159,29.680159
10,776,55.917357,83.911009
11,376,115.372596,360.874217
-1,-1,-1.000000,-1.000000
13,273,93.397334,100.515477
-1,-1,-1.000000,-1.000000
15,204,365.094770,247.094476
16,711,199.830868,128.473289
-1,-1,-1.000000,-1.000000
18,342,322.224914,329.864006
19,714,307.676938,43.787545
20,345,196.861056,93.447498
21,510,321.109217,157.528079
22,1342,64.280914,319.115385
23,329,59.066470,370.094678
24,407,130.973253,62.576930
25,254,227.829749,375.435514
-1,-1,-1.000000,-1.000000
27,512,54.351326,306.787377
28,444,241.308266,183.537648
29,235,337.915531,96.062455
30,276,57.650198,245.006016
-1,-1,-1.000000,-1.000000
32,715,303.963215,225.354244
33,1435,139.893902,276.719186
34,148,23.507368,364.693450
35,678,184.077004,154.104818
36,458,234.168275,327.808629
37,917,310.512602,372.536477
38,2077,189.118823,170.537499
39,796,32.167224,119.573711
40,925,198.521462,171.240708
41,166,87.075869,322.859275
42,144,120.966278,187.089537
43,380,383.190005,278.041971
44,498,273.215627,299.216573
45,444,176.906276,87.321777
46,127,56.230614,269.939830
47,906,72.774963,186.137667
48,85,381.204261,364.574901
49,153,83.237097,339.218763
-1,-1,-1.000000,-1.000000
1,506,330.569511,393.553395
2,518,200.189780,271.268326
3,441,328.142241,27.231197
4,634,218.876805,126.250063
5,82,369.168285,257.820186
6,373,272.826562,352.124334
7,551,115.381896,283.292259
8,84,147.020788,391.030474
9,886,110.463040,30.266872
10,776,56.276065,84.266380
11,376,115.396305,360.625254
-1,-1,-1.000000,-1.000000
13,273,93.479610,100.605757
-1,-1,-1.000000,-1.000000
15,204,364.982100,247.100122
16,711,199.778283,128.969715
-1,-1,-1.000000,-1.000000
18,342,322.057808,329.797756
19,714,307.475985,44.074392
20,345,196.790978,93.716720
21,510,320.814804,157.619062
22,1342,64.822017,318.454615
23,329,59.194877,369.868215
24,407,131.028436,62.789024
25,254,227.820232,375.282229
-1,-1,-1.000000,-1.000000
27,512,54.811302,306.854042
28,444,241.018566,183.501996
29,235,337.790483,96.125574
30,276,57.811736,245.007499
-1,-1,-1.000000,-1.000000
32,715,303.600213,225.311493
33,1435,139.878259,276.369244
34,148,23.594705,364.618064
35,678,184.416534,154.758363
36,458,234.119933,327.616990
37,917,310.239082,372.145606
-1,-1,-1.000000,-1.000000
39,796,32.660233,119.724281
40,3002,198.203713,171.102789
41,166,87.068673,322.779501
42,144,121.021309,187.095224
43,380,382.963184,277.983868
44,498,273.049766,299.108849
45,444,176.963787,87.645705
46,127,56.307555,269.937503
47,906,73.239455,186.204609
48,85,381.157287,364.548956
49,153,83.257042,339.102135
-1,-1,-1.000000,-1.000000
1,506,330.323969,393.246576
2,518,200.093986,271.108904
3,441,327.927148,27.471775
4,634,218.461832,126.669121
5,82,369.120923,257.810776
6,373,272.764735,351.961609
7,551,115.631983,283.125419
8,84,147.022808,390.975886
9,886,110.666539,30.851900
10,776,56.634247,84.619702
11,376,115.421099,360.376288
-1,-1,-1.000000,-1.000000
13,273,93.560865,100.694226
-1,-1,-1.000000,-1.000000
15,204,364.868833,247.105297
16,711,199.776305,129.481218
-1,-1,-1.000000,-1.000000
18,342,321.890348,329.730594
19,714,307.275066,44.364795
20,345,196.727604,93.986475
21,510,320.515960,157.711334
22,1342,65.352314,317.797773
23,329,59.324220,369.642659
24,407,131.084543,62.998337
25,254,227.811424,375.128371
-1,-1,-1.000000,-1.000000
27,512,55.285434,306.923062
28,444,240.706321,183.455267
29,235,337.664628,96.189720
30,276,57.973350,245.010358
-1,-1,-1.000000,-1.000000
32,715,303.232387,225.263895
33,1435,139.870064,276.030959
34,148,23.681994,364.543058
35,678,184.881586,155.228958
36,458,234.073409,327.423720
37,917,309.965306,371.751611
-1,-1,-1.000000,-1.000000
39,796,33.151758,119.873132
40,3002,197.719427,170.598570
41,166,87.060703,322.698097
42,144,121.073526,187.102611
43,380,382.735483,277.924769
44,498,272.884634,298.998341
45,444,177.028339,87.967145
46,127,56.385008,269.935744
47,906,73.697933,186.274254
48,85,381.110304,364.522940
49,153,83.278269,338.984887
-1,-1,-1.000000,-1.000000
1,506,330.078450,392.939519
2,518,199.997419,270.949195
3,441,327.711886,27.712666
4,634,218.039750,127.094051
5,82,369.073482,257.801469
6,373,272.703192,351.798796
7,551,115.882385,282.955743
8,84,147.024878,390.921216
9,886,110.871044,31.439387
10,776,56.993908,84.974212
11,376,115.446040,360.126598
-1,-1,-1.000000,-1.000000
13,273,93.642216,100.783036
